0 1 1
0.01 0.997506 0.995019
0.02 0.990099 0.980297
0.03 0.977997 0.956478
0.04 0.961543 0.924566
0.05 0.941188 0.885835
0.06 0.917454 0.841722
0.07 0.890908 0.793718
0.08 0.862132 0.743272
0.09 0.831695 0.691717
0.1 0.800133 0.640213
0.11 0.767934 0.589723
0.12 0.735528 0.541001
0.13 0.703282 0.494605
0.14 0.671501 0.450914
0.15 0.640432 0.410153
0.16 0.610264 0.372422
0.17 0.581138 0.337721
0.18 0.553154 0.305979
0.19 0.526374 0.27707
0.2 0.500834 0.250834
0.21 0.476541 0.227092
0.22 0.453489 0.205652
0.23 0.431652 0.186324
0.24 0.410998 0.168919
0.25 0.391485 0.15326
0.26 0.373065 0.139177
0.27 0.355688 0.126514
0.28 0.339302 0.115126
0.29 0.323855 0.104882
0.3 0.309293 0.0956624
0.31 0.295568 0.0873602
0.32 0.282627 0.0798782
0.33 0.270425 0.0731297
0.34 0.258915 0.0670371
0.35 0.248055 0.0615313
0.36 0.237803 0.0565503
0.37 0.228121 0.0520393
0.38 0.218973 0.0479493
0.39 0.210325 0.0442366
0.4 0.202145 0.0408625
0.41 0.194403 0.0377924
0.42 0.187071 0.0349957
0.43 0.180125 0.0324449
0.44 0.173538 0.0301155
0.45 0.16729 0.0279859
0.46 0.161359 0.0260366
0.47 0.155725 0.0242502
0.48 0.15037 0.0226112
0.49 0.145278 0.0211057
0.5 0.140432 0.0197212
0.51 0.135818 0.0184466
0.52 0.131423 0.0172719
0.53 0.127232 0.016188
0.54 0.123235 0.0151869
0.55 0.11942 0.0142612
0.56 0.115778 0.0134045
0.57 0.112297 0.0126106
0.58 0.10897 0.0118744
0.59 0.105787 0.0111909
0.6 0.102741 0.0105557
0.61 0.0998243 0.00996489
0.62 0.0970301 0.00941485
0.63 0.0943519 0.00890227
0.64 0.0917834 0.0084242
0.65 0.0893191 0.00797791
0.66 0.0869536 0.00756093
0.67 0.0846818 0.007171
0.68 0.082499 0.00680608
0.69 0.0804007 0.00646428
0.7 0.0783829 0.00614387
0.71 0.0764415 0.0058433
0.72 0.0745728 0.0055611
0.73 0.0727734 0.00529597
0.74 0.07104 0.00504668
0.75 0.0693695 0.00481213
0.76 0.0677589 0.00459127
0.77 0.0662056 0.00438318
0.78 0.0647068 0.00418697
0.79 0.0632602 0.00400185
0.8 0.0618633 0.00382707
0.81 0.0605141 0.00366195
0.82 0.0592103 0.00350587
0.83 0.0579501 0.00335822
0.84 0.0567316 0.00321848
