0 198836 6.88871e+06 7.08755e+06
1 464945 5.18005e+06 5.64499e+06
2 764429 3.73158e+06 4.49601e+06
3 1.0406e+06 2.63211e+06 3.6727e+06
4 1.27193e+06 1.84223e+06 3.11416e+06
5 1.45658e+06 1.29579e+06 2.75237e+06
6 1.60089e+06 922457 2.52335e+06
7 1.71298e+06 666007 2.37899e+06
8 1.80011e+06 487708 2.28782e+06
9 1.86796e+06 362126 2.23008e+06
10 1.92086e+06 272656 2.19351e+06
11 1.96221e+06 207841 2.17005e+06
12 1.99471e+06 160402 2.15511e+06
13 2.02041e+06 125090 2.1455e+06
14 2.04089e+06 98412.9 2.1393e+06
15 2.05735e+06 78065.1 2.13542e+06
16 2.07068e+06 62344.3 2.13303e+06
17 2.08155e+06 50156 2.13171e+06
18 2.09047e+06 40626.1 2.1311e+06
19 2.09785e+06 33040.9 2.13089e+06
20 2.10397e+06 27003.7 2.13098e+06
21 2.10909e+06 22141.9 2.13124e+06
22 2.11341e+06 18215.5 2.13163e+06
23 2.11707e+06 15029.4 2.1321e+06
24 2.12018e+06 12445.2 2.13263e+06
25 2.12285e+06 10365.8 2.13321e+06
26 2.12513e+06 8644.26 2.13377e+06
27 2.12709e+06 7203.4 2.13429e+06
28 2.12879e+06 6011.68 2.1348e+06
29 2.13026e+06 5030.76 2.13529e+06
30 2.13154e+06 4207.76 2.13575e+06
31 2.13266e+06 3517.51 2.13617e+06
32 2.13364e+06 2943.82 2.13658e+06
33 2.13451e+06 2459.05 2.13696e+06
34 2.13527e+06 2052.29 2.13732e+06
35 2.13594e+06 1734.42 2.13767e+06
36 2.13653e+06 1447.2 2.13798e+06
37 2.13706e+06 1218.59 2.13828e+06
38 2.13753e+06 1022.69 2.13855e+06
39 2.13794e+06 855.823 2.1388e+06
40 2.13831e+06 716.057 2.13903e+06
41 2.13864e+06 598.817 2.13924e+06
42 2.13893e+06 496.671 2.13943e+06
43 2.1392e+06 413.272 2.13961e+06
44 2.13944e+06 333.297 2.13977e+06
45 2.13965e+06 277.617 2.13993e+06
46 2.13984e+06 225.561 2.14007e+06
47 2.14002e+06 182.12 2.1402e+06
48 2.14017e+06 146.255 2.14032e+06
49 2.14031e+06 115.175 2.14043e+06
50 2.14044e+06 92.9012 2.14054e+06
