0 -184.511 -111.3
1 -184.28 -111.083
2 -183.948 -110.771
3 -183.536 -110.385
4 -183.056 -109.938
5 -182.514 -109.436
6 -181.915 -108.883
7 -181.262 -108.283
8 -180.558 -107.637
9 -179.805 -106.949
10 -179.007 -106.222
11 -178.165 -105.457
12 -177.282 -104.657
13 -176.36 -103.825
14 -175.402 -102.962
15 -174.411 -102.071
16 -173.388 -101.154
17 -172.335 -100.213
18 -171.255 -99.2496
19 -170.151 -98.2667
20 -169.023 -97.2658
21 -167.874 -96.2488
22 -166.707 -95.2174
23 -165.521 -94.1732
24 -164.321 -93.1179
25 -163.106 -92.0532
26 -161.88 -90.9803
27 -160.642 -89.9009
28 -159.396 -88.8161
29 -158.142 -87.7275
30 -156.882 -86.6361
31 -155.617 -85.5432
32 -154.348 -84.4499
33 -153.077 -83.3574
34 -151.804 -82.2665
35 -150.532 -81.1784
36 -149.26 -80.0939
37 -147.99 -79.0138
38 -146.723 -77.939
39 -145.46 -76.8702
40 -144.201 -75.8081
41 -142.947 -74.7532
42 -141.699 -73.7061
43 -140.458 -72.6674
44 -139.224 -71.6374
45 -137.997 -70.6165
46 -136.778 -69.6049
47 -135.567 -68.603
48 -134.364 -67.6108
49 -133.171 -66.6286
50 -131.986 -65.6567
51 -130.811 -64.6951
52 -129.646 -63.7444
53 -128.491 -62.8046
54 -127.346 -61.8761
55 -126.212 -60.9593
56 -125.09 -60.0543
57 -123.979 -59.1613
58 -122.88 -58.2805
59 -121.792 -57.412
60 -120.717 -56.5559
61 -119.654 -55.7121
62 -118.602 -54.8807
63 -117.563 -54.0616
64 -116.537 -53.2549
65 -115.522 -52.4604
66 -114.52 -51.6781
67 -113.529 -50.9079
68 -112.551 -50.1497
69 -111.585 -49.4034
70 -110.631 -48.6689
71 -109.689 -47.9461
72 -108.759 -47.2349
73 -107.84 -46.5351
74 -106.933 -45.8466
75 -106.038 -45.1693
76 -105.154 -44.5031
77 -104.281 -43.8478
78 -103.42 -43.2032
79 -102.569 -42.5692
80 -101.73 -41.9457
81 -100.902 -41.3326
82 -100.084 -40.7296
83 -99.2768 -40.1366
84 -98.4802 -39.5535
85 -97.694 -38.9801
86 -96.9179 -38.4162
87 -96.152 -37.8618
88 -95.396 -37.3167
89 -94.6498 -36.7806
90 -93.9134 -36.2536
91 -93.1865 -35.7353
92 -92.469 -35.2258
93 -91.7608 -34.7248
94 -91.0618 -34.2321
95 -90.3718 -33.7477
96 -89.6907 -33.2715
97 -89.0184 -32.8031
98 -88.3547 -32.3427
99 -87.6996 -31.8899
100 -87.0528 -31.4446
101 -86.4144 -31.0068
102 -85.784 -30.5763
103 -85.1617 -30.153
104 -84.5473 -29.7367
105 -83.9407 -29.3273
106 -83.3418 -28.9247
107 -82.7504 -28.5288
108 -82.1664 -28.1395
109 -81.5898 -27.7565
110 -81.0203 -27.3799
111 -80.458 -27.0095
112 -79.9026 -26.6452
113 -79.3541 -26.2869
114 -78.8124 -25.9344
115 -78.2774 -25.5877
116 -77.7489 -25.2467
117 -77.2268 -24.9112
118 -76.7111 -24.5811
119 -76.2017 -24.2564
120 -75.6984 -23.937
121 -75.2012 -23.6227
122 -74.71 -23.3135
123 -74.2246 -23.0093
124 -73.745 -22.7099
125 -73.2711 -22.4154
126 -72.8028 -22.1255
127 -72.34 -21.8403
128 -71.8827 -21.5596
129 -71.4307 -21.2833
130 -70.9839 -21.0114
131 -70.5424 -20.7438
132 -70.1059 -20.4804
133 -69.6744 -20.2211
134 -69.2479 -19.9659
135 -68.8263 -19.7147
136 -68.4095 -19.4674
137 -67.9973 -19.224
138 -67.5898 -18.9843
139 -67.1869 -18.7483
140 -66.7885 -18.5159
141 -66.3945 -18.2871
142 -66.0049 -18.0619
143 -65.6196 -17.84
144 -65.2386 -17.6216
145 -64.8617 -17.4065
146 -64.4889 -17.1946
147 -64.1202 -16.9859
148 -63.7554 -16.7804
149 -63.3946 -16.578
150 -63.0376 -16.3786
151 -62.6845 -16.1822
152 -62.3351 -15.9887
153 -61.9894 -15.7981
154 -61.6474 -15.6103
155 -61.3089 -15.4254
156 -60.974 -15.2431
157 -60.6426 -15.0635
158 -60.3146 -14.8866
159 -59.99 -14.7122
160 -59.6687 -14.5404
161 -59.3507 -14.3711
162 -59.036 -14.2042
163 -58.7245 -14.0398
164 -58.4161 -13.8777
165 -58.1108 -13.7179
166 -57.8086 -13.5605
167 -57.5094 -13.4053
168 -57.2131 -13.2523
169 -56.9198 -13.1015
170 -56.6294 -12.9528
171 -56.3419 -12.8063
172 -56.0571 -12.6618
173 -55.7751 -12.5193
174 -55.4959 -12.3789
175 -55.2194 -12.2404
176 -54.9455 -12.1038
177 -54.6742 -11.9691
178 -54.4055 -11.8363
179 -54.1394 -11.7054
180 -53.8758 -11.5762
181 -53.6147 -11.4489
182 -53.356 -11.3232
183 -53.0997 -11.1993
184 -52.8459 -11.0771
185 -52.5943 -10.9566
186 -52.3451 -10.8376
