0 -37503.7 -22814.1
0.001 -37455.8 -22766.2
0.003 -37412.6 -22723.1
0.006 -37376.9 -22687.5
0.01 -37347.5 -22658.3
0.015 -37322.8 -22633.8
0.021 -37301.6 -22612.9
0.028 -37282.9 -22594.5
0.036 -37266.1 -22578
0.045 -37250.8 -22563
0.055 -37236.6 -22549.1
0.066 -37223.3 -22536.2
0.078 -37210.6 -22523.9
0.091 -37198.5 -22512.2
0.105 -37186.7 -22500.9
0.12 -37175.3 -22490
0.136 -37164.1 -22479.3
0.153 -37153.1 -22468.8
0.171 -37142.1 -22458.4
0.19 -37131.3 -22448.2
0.21 -37120.5 -22438
0.231 -37109.7 -22427.8
0.253 -37098.9 -22417.6
0.276 -37088 -22407.5
0.3 -37077.1 -22397.3
0.325 -37066.2 -22387
0.351 -37055.1 -22376.7
0.378 -37044 -22366.4
0.406 -37032.7 -22355.9
0.435 -37021.4 -22345.4
0.465 -37009.9 -22334.8
0.496 -36998.4 -22324.1
0.528 -36986.7 -22313.4
0.561 -36974.9 -22302.5
0.595 -36963 -22291.6
0.63 -36951 -22280.6
0.666 -36938.9 -22269.4
0.703 -36926.6 -22258.2
0.741 -36914.2 -22246.8
0.78 -36901.7 -22235.3
0.82 -36889 -22223.7
0.861 -36876.2 -22212
0.903 -36863.2 -22200.1
0.946 -36850.1 -22188.2
0.99 -36836.8 -22176.1
1.035 -36823.4 -22163.9
1.081 -36809.9 -22151.6
1.128 -36796.2 -22139.2
1.176 -36782.5 -22126.7
1.225 -36768.6 -22114.1
1.275 -36754.6 -22101.4
1.326 -36740.5 -22088.7
1.378 -36726.4 -22075.8
1.431 -36712.1 -22062.9
1.485 -36697.7 -22049.9
1.54 -36683.2 -22036.9
1.596 -36668.6 -22023.7
1.653 -36654 -22010.5
1.711 -36639.2 -21997.2
1.77 -36624.3 -21983.8
1.83 -36609.3 -21970.3
1.891 -36594.3 -21956.8
1.953 -36579.1 -21943.2
2.016 -36563.9 -21929.5
2.08 -36548.6 -21915.8
2.145 -36533.2 -21902.1
2.211 -36517.8 -21888.2
2.278 -36502.3 -21874.4
2.346 -36486.7 -21860.4
2.415 -36471 -21846.4
2.485 -36455.2 -21832.4
2.556 -36439.3 -21818.2
2.628 -36423.4 -21804
2.701 -36407.3 -21789.7
2.775 -36391.1 -21775.3
2.85 -36374.8 -21760.7
2.926 -36358.3 -21746
3.003 -36341.6 -21731.2
3.081 -36324.8 -21716.2
3.16 -36307.7 -21701
3.24 -36290.4 -21685.6
3.321 -36272.9 -21669.9
3.403 -36255.1 -21654.1
3.486 -36237.1 -21638
3.57 -36218.9 -21621.8
3.655 -36200.6 -21605.4
3.741 -36182.1 -21588.9
3.828 -36163.5 -21572.3
3.916 -36144.8 -21555.6
4.005 -36126.1 -21539
4.095 -36107.5 -21522.3
4.186 -36088.8 -21505.8
4.278 -36070.2 -21489.3
4.371 -36051.7 -21472.8
4.465 -36033.2 -21456.4
4.56 -36014.7 -21440.1
4.656 -35996.1 -21423.6
4.753 -35977.3 -21407
4.851 -35958.3 -21390.1
4.95 -35938.8 -21372.8
5.05 -35918.9 -21355.1
5.151 -35898.6 -21337.1
5.253 -35878 -21318.7
5.356 -35857.2 -21300.1
5.46 -35836.3 -21281.4
5.565 -35815.3 -21262.7
5.671 -35794.4 -21244.1
5.778 -35773.6 -21225.6
5.886 -35752.8 -21207.1
5.995 -35732.2 -21188.8
6.105 -35711.6 -21170.5
6.216 -35691.1 -21152.4
6.328 -35670.6 -21134.3
6.441 -35650.3 -21116.3
6.555 -35630 -21098.4
6.67 -35609.7 -21080.5
6.786 -35589.4 -21062.7
6.903 -35569.2 -21044.9
7.021 -35549 -21027.1
7.14 -35528.9 -21009.4
7.26 -35508.7 -20991.7
7.381 -35488.5 -20974
7.503 -35468.4 -20956.3
7.626 -35448.2 -20938.7
7.75 -35428.1 -20921
7.875 -35407.9 -20903.3
8.001 -35387.7 -20885.7
